first_name,last_name,email,gender,income,tax_15,income_norm
Masha,Bowker,mbowkergp@blinklist.com,Female,164522.48,24678.37,0.4788493099395475
Garvy,Albutt,galbuttgq@businessweek.com,Male,128854.3,19328.15,0.364433345402458
Bonnee,Catterall,bcatterallgr@japanpost.jp,Female,47580.43,7137.06,0.10372398967665346
Orland,Peaple,opeaplegs@dmoz.org,Male,95202.34,14280.35,0.2564849874553029
Nanete,Bonass,nbonassgt@jigsy.com,Female,142060.16,21309.02,0.4067949463992503
Eadmund,Blodgett,eblodgettgu@samsung.com,Male,129185.62,19377.84,0.36549614976675204
Cheri,O'Cooney,cocooneygv@google.co.uk,Female,50154.86,7523.23,0.11198221568042543
Boony,Timms,btimmsgw@google.de,Male,100763.42,15114.51,0.27432375388711744
Correy,Crowche,ccrowchegx@nydailynews.com,Male,210058.82,31508.82,0.6249202410212246
Kaela,Goble,kgoblegy@last.fm,Female,239985.66,35997.85,0.7209192032376077
Henry,Rabat,hrabatgz@e-recht24.de,Male,38867.95,5830.19,0.07577619972185055
Costanza,Woodard,cwoodardh0@bluehost.com,Female,62620.0,9393.0,0.15196774385118875
Sharla,Crumpton,scrumptonh1@parallels.com,Female,151184.86,22677.73,0.43606505077832375
Reade,Campaigne,rcampaigneh2@microsoft.com,Male,238282.43,35742.36,0.7154556022554855
Nils,Ashcroft,nashcrofth3@example.com,Genderqueer,194927.12,29239.07,0.5763809533259769
Breena,Chomiszewski,bchomiszewskih4@hao123.com,Female,77140.0,11571.0,0.19854482754535369
Gearard,Robbs,grobbsh5@ucoz.com,Male,216815.93,32522.39,0.6465956182939986
Garrott,Calvey,gcalveyh6@issuu.com,Polygender,246800.0,37020.0,0.7427781622252452
Selma,Liverock,sliverockh7@reverbnation.com,Female,152373.33333333334,22856.0,0.4398774214336234
Marjory,McClory,mmccloryh8@mozilla.com,Female,268106.6666666667,40216.0,0.8111254347167747
Biron,M'Quharg,bmquhargh9@free.fr,Male,190307.66,28546.15,0.5615627043561527
Antoinette,Duthie,aduthieha@epa.gov,Female,43241.65,6486.25,0.08980610268005781
Skipper,Nayshe,snayshehb@ask.com,Male,224976.88,33746.53,0.6727742168596939
Broderic,Gauford,bgaufordhc@huffingtonpost.com,Male,139181.83,20877.27,0.3975618735817967
Vite,Speers,vspeershd@chronoengine.com,Male,161070.23,24160.53,0.4677752233566838
Darryl,Kesley,dkesleyhe@disqus.com,Male,249556.67,37433.5,0.7516209755384128
Babara,Lande,blandehf@goodreads.com,Female,47444.03,7116.6,0.10328644737528403
Jose,Pawlaczyk,jpawlaczykhg@360.cn,Male,49211.74,7381.76,0.1089568865362353
Cecily,Gonnet,cgonnethh@samsung.com,Female,74643.38,11196.51,0.19053619953622655
Haleigh,Maulkin,hmaulkinhi@senate.gov,Male,15245.38,2286.81,0.0
Traci,Feasby,tfeasbyhj@comcast.net,Female,63339.62,9500.94,0.15427613234760715
Thatcher,Back,tbackhk@usgs.gov,Male,75527.7,11329.16,0.1933729107381841
Pavlov,Powner,ppownerhl@ovh.net,Male,118873.61,17831.04,0.33241740645924067
Zsazsa,Hainsworth,zhainsworthhm@amazonaws.com,Female,193924.14,29088.621000000003,0.5731636059841331
Merralee,Cain,mcainhn@quantcast.com,Female,53289.43,7993.41,0.12203725212913195
Andromache,Kulver,akulverho@tmall.com,Female,184184.43,27627.66,0.5419206798252559
Lauren,Swannick,lswannickhp@liveinternet.ru,Male,29061.4,4359.21,0.04431886500414992
Lorilyn,Coppeard,lcoppeardhq@webs.com,Bigender,195856.27,29378.44,0.5793614696699461
Cortney,Hearsum,chearsumhr@ted.com,Female,96969.71,14545.46,0.2621543359682889
Ignacius,Wither,iwitherhs@youku.com,Male,259786.6666666667,38968.0,0.7844366374484928
Myrvyn,Heugel,mheugelht@posterous.com,Male,218057.5,32708.63,0.6505783118065444
Colin,Grinishin,cgrinishinhu@youtube.com,Male,84540.0,12681.0,0.2222824597310851
Sebastian,Gotts,sgottshv@nps.gov,Male,35130.47,5269.57,0.06378715572975224
Fayina,Sparks,fsparkshw@wikia.com,Female,207001.18,31050.18,0.6151119797136056
Darwin,Aldwich,daldwichhx@yellowpages.com,Bigender,26256.32,3938.45,0.03532076266745376
Kelley,Grief,kgriefhy@de.vu,Agender,103169.35,15475.4,0.2820414675904441
Sheela,Cissen,scissenhz@chron.com,Female,154107.49,23116.12,0.44544022861007837
Reese,Van der Brug,rvanderbrugi0@bizjournals.com,Male,215186.6666666667,32278.0,0.6413692867074627
Webb,Baly,wbalyi1@icq.com,Male,101472.46,15220.87,0.2765982039850865
Costa,Codrington,ccodringtoni2@examiner.com,Male,152355.13,22853.27,0.4398190289969719
Meredeth,Fulcher,mfulcheri3@google.es,Non-binary,17905.75,2685.86,0.008533903315939782
Oralla,Liddiatt,oliddiatti4@google.co.jp,Female,190073.85,28511.08,0.5608126914127276
Mason,Cruddace,mcruddacei5@ed.gov,Male,28434.11,4265.12,0.042306651586070526
Con,Plan,cplani6@linkedin.com,Polygender,115704.96,17355.74,0.32225304859095444
Randi,Downs,rdownsi7@diigo.com,Male,215361.37,32304.21,0.6419296979869611
Perceval,Trayling,ptraylingi8@earthlink.net,Male,204391.37,30658.71,0.6067402621656808
Lanny,Pepper,lpepperi9@dedecms.com,Male,134334.62,20150.19,0.38201305086463466
Karna,Ruthen,kruthenia@dagondesign.com,Female,200658.63,30098.79,0.5947664230893339
Oby,Ducket,oducketib@mayoclinic.com,Male,241232.72,36184.91,0.7249195075070047
Bertrand,Kinsella,bkinsellaic@biglobe.ne.jp,Polygender,272920.0,40938.0,0.8265655882646107
Lacie,Douty,ldoutyid@berkeley.edu,Female,104913.33333333334,15737.0,0.2876357966316214
Madeline,McDonagh,mmcdonaghie@dailymotion.com,Female,211892.07,31783.81,0.6308009186164262
Denver,Castro,dcastroif@mashable.com,Male,298920.0,44838.0,0.9099680797279914
Tuckie,Fatscher,tfatscherig@opera.com,Male,233354.29,35003.14,0.6996471732447032
Hilliary,Morcom,hmorcomih@symantec.com,Female,236777.17,35516.58,0.7106270470900945
Shelby,Fountian,sfountianii@harvard.edu,Male,21223.26,3183.49,0.01917577252573517
Monique,Seleway,mselewayij@usgs.gov,Polygender,99443.43,14916.51,0.27008950562916556
Kalindi,Reisin,kreisinik@paypal.com,Female,41709.91,6256.49,0.08489260528489939
Minni,Vasenin,mvaseninil@toplist.cz,Female,222550.5,33382.58,0.6649909038890431
Mariska,Strettell,mstrettellim@techcrunch.com,Female,245008.84,36751.33,0.7370325004325702
Alla,Ellick,aellickin@fastcompany.com,Female,151609.85,22741.48,0.43742832865705544
Judah,Strangman,jstrangmanio@furl.net,Male,261726.6666666667,39259.0,0.7906597464269143
Valdemar,Spino,vspinoip@g.co,Genderfluid,191467.19,28720.08,0.5652822309302502
Julienne,Bril,jbriliq@wiley.com,Female,45200.97,6780.15,0.09609118612521285
Robinetta,Bohden,rbohdenir@ovh.net,Female,174095.93,26114.39,0.5095589092433975
Natale,Palombi,npalombiis@goo.gl,Male,113999.13,17099.87,0.31678110735968606
Dorthy,Acutt,dacuttit@disqus.com,Female,301226.6666666667,45184.0,0.9173673776885889
Nikos,Limpkin,nlimpkiniu@chron.com,Male,144946.6666666667,21742.0,0.41605424823100645
Ambros,Pickle,apickleiv@163.com,Bigender,72773.33333333334,10916.0,0.18453748603035003
Brnaba,Jeaycock,bjeaycockiw@sina.com.cn,Male,228230.64,34234.6,0.6832115895759974
Ryon,Watting,rwattingix@bloglines.com,Male,191073.61,28661.04,0.5640197096767825
Timmy,Skippen,tskippeniy@edublogs.org,Female,148588.53,22288.28,0.42773657421443456
Christal,Moses,cmosesiz@4shared.com,Female,126924.68,19038.7,0.35824353326485914
Kurtis,Huffa,khuffaj0@wordpress.com,Male,71358.66,10703.799,0.17999951369931902
Andrea,Jenkin,ajenkinj1@cargocollective.com,Male,23956.65,3593.5,0.027943908531161733
Renaldo,Rossant,rrossantj2@4shared.com,Male,171796.21,25769.43,0.5021818947176988
Tine,Gilliland,tgillilandj3@cmu.edu,Female,212586.6666666667,31888.0,0.6330290375611247
Linell,Ivanchenkov,livanchenkovj4@nytimes.com,Female,59327.86,8899.18,0.14140725622633282
Travus,Shine,tshinej5@usnews.com,Male,73225.92,10983.89,0.185989288168931
Paco,MacAnespie,pmacanespiej6@ezinearticles.com,Male,300160.0,45024.0,0.9139457370131681
Solomon,Anstiss,sanstissj7@barnesandnoble.com,Male,22098.41,3314.76,0.02198306831051124
Yurik,Isley,yisleyj8@senate.gov,Male,312646.6666666667,46897.0,0.9540003181698123
Guenevere,MacParlan,gmacparlanj9@weibo.com,Female,43181.33,6477.2,0.08961260889986276
Meg,Grinaugh,mgrinaughja@cnbc.com,Female,215017.75,32252.66,0.6408274378286285
Hunt,Routh,hrouthjb@nhs.uk,Male,200933.44,30140.02,0.5956479553462205
Doria,Daymont,ddaymontjc@reverbnation.com,Female,244272.24,36640.84,0.73466964369365
Gabriello,Whatford,gwhatfordjd@cdbaby.com,Male,74955.11,11243.27,0.19153616333099116
Lorelle,Sonley,lsonleyje@amazonaws.com,Female,66804.87,10020.73,0.1653919201762025
Huberto,Matysik,hmatysikjf@live.com,Polygender,131474.53,19721.18,0.3728384881027308
Lona,Climo,lclimojg@chicagotribune.com,Female,82025.36,12303.8,0.21421602737979759
Eugine,Pfertner,epfertnerjh@oakley.com,Female,231106.6666666667,34666.0,0.6924372737881175
Lee,Joslin,ljoslinji@zdnet.com,Agender,214686.44,32202.97,0.6397646655422157
Laureen,Blaydes,lblaydesjj@globo.com,Female,220562.31,33084.35,0.6586132116004825
Aurore,Dingate,adingatejk@jiathis.com,Female,58096.37,8714.46,0.13745689721816978
Colline,Geater,cgeaterjl@google.pl,Female,164602.63,24690.3945,0.47910641415842403
Meyer,Bedder,mbedderjm@tumblr.com,Male,169103.88,25365.58,0.49354547049302183
Lisle,Mingay,lmingayjn@wired.com,Male,84145.17,12621.78,0.221015928742451
Tory,Tidman,ttidmanjo@ifeng.com,Female,218311.44,32746.72,0.6513928975250909
Elihu,Helm,ehelmjp@japanpost.jp,Male,39097.6,5864.64,0.07651286826664153
Milli,Cuskery,mcuskeryjq@google.it,Female,168726.82,25309.02,0.49233594189951485
Ancell,Elcott,aelcottjr@opera.com,Male,222716.04,33407.41,0.6655219211366142
Ray,Kleisle,rkleislejs@barnesandnoble.com,Female,225286.6666666667,33793.0,0.673767946852853
Jacquetta,Hofler,jhoflerjt@archive.org,Non-binary,148066.6666666667,22210.0,0.42606254720661213
Rosaline,Bullon,rbullonju@devhub.com,Female,195656.31,29348.45,0.57872004035483
Lurline,Morriarty,lmorriartyjv@webeden.co.uk,Female,79107.74,11866.16,0.20485692056659036
Irita,Gardiner,igardinerjw@mozilla.com,Female,196520.0,29478.0,0.5814905748875996
Sari,Farge,sfargejx@home.pl,Female,33940.0,5091.0,0.05996838019081336
Way,Perryn,wperrynjy@posterous.com,Male,120365.63,18054.84,0.33720349050974807
Elaina,Oxtoby,eoxtobyjz@networkadvertising.org,Female,168900.32,25335.05,0.4928924931406262
Ann-marie,McDougald,amcdougaldk0@alexa.com,Female,18536.18,2780.43,0.01055618918875744
Nathaniel,Fraanchyonok,nfraanchyonokk1@live.com,Male,226816.79,34022.52,0.6786762583238627
Karee,Seyler,kseylerk2@answers.com,Female,175909.78,26386.47,0.515377355748815
Jacqui,Cicchetto,jcicchettok3@gizmodo.com,Female,91128.52,13669.28,0.2434170360024818
Frederico,Cowles,fcowlesk4@rambler.ru,Male,220535.99,33080.4,0.6585287826168164
Eduard,Kalkofer,ekalkoferk5@wisc.edu,Genderfluid,130881.97,19632.3,0.3709376811665177
Rosabelle,Kitchingham,rkitchinghamk6@google.fr,Genderqueer,170701.18,25605.18,0.49866927047819326
Kilian,Bigadike,kbigadikek7@joomla.org,Male,55513.96,8327.09,0.12917307306509482
Jozef,Geall,jgeallk8@feedburner.com,Male,43569.98,6535.5,0.09085931575783365
Nert,Asch,naschk9@infoseek.co.jp,Female,91016.06,13652.41,0.2430562881490213
Harri,Thomann,hthomannka@craigslist.org,Female,226542.75,33981.41,0.6777971960638386
Gaby,Willshire,gwillshirekb@hugedomains.com,Male,249767.44,37465.12,0.7522970810432488
Kelley,Salmons,ksalmonskc@foxnews.com,Female,96293.33333333334,14444.0,0.2599846629233775
Vanni,Cardo,vcardokd@statcounter.com,Female,152946.93,22942.04,0.44171739801420373
Huntlee,Lambert,hlambertke@accuweather.com,Male,96471.0,14470.65,0.2605545799483773
Kore,Solan,ksolankf@canalblog.com,Female,232872.13,34930.82,0.698100506118396
Alyda,Braunstein,abraunsteinkg@devhub.com,Female,71204.76,10680.71,0.17950583510561843
Glennie,Morfett,gmorfettkh@addthis.com,Female,246070.65,36910.6,0.7404385619502907
Abie,Hagyard,ahagyardki@shareasale.com,Male,186371.89,27955.78,0.5489375880551208
Seka,Venediktov,svenediktovkj@trellian.com,Female,82372.03,12355.8,0.21532807129193643
Brendin,Galsworthy,bgalsworthykk@goo.gl,Male,190951.16,28642.67,0.5636269160198714
Sophronia,Langeley,slangeleykl@constantcontact.com,Female,202419.89,30362.98,0.600416172016826
Reider,Connold,rconnoldkm@statcounter.com,Male,262526.6666666667,39379.0,0.7932259769334798
Ced,Piegrome,cpiegromekn@loc.gov,Male,155241.01,23286.15,0.44907632061483116
Rita,Dunnett,rdunnettko@disqus.com,Female,29661.19,4449.18,0.04624286424856611
Sharon,Jachtym,sjachtymkp@umn.edu,Female,246027.22,36904.08,0.7402992477116654
Carlen,Comizzoli,ccomizzolikq@newsvine.com,Female,242487.47,36373.12,0.7289444796671462
Vanny,Pryn,vprynkr@comcast.net,Polygender,234418.23,35162.73,0.7030600673511473
Pippy,Cutchey,pcutcheyks@barnesandnoble.com,Female,230643.44,34596.515999999996,0.690951340783799
Hervey,Guisby,hguisbykt@chronoengine.com,Male,33194.08,4979.11,0.05757562686649163
Dorelle,Zecchini,dzecchiniku@ocn.ne.jp,Female,160457.83,24068.67,0.4658107739039078
Moyna,Drawmer,mdrawmerkv@hibu.com,Female,96040.07,14406.01,0.2591722478081344
Flo,Buttner,fbuttnerkw@constantcontact.com,Female,247815.34,37172.3,0.7460351578284155
Dave,Fladgate,dfladgatekx@nifty.com,Male,83527.32,12529.1,0.21903399684434913
Titus,Hamnett,thamnettky@thetimes.co.uk,Male,212633.33333333334,31895.0,0.6331787343406743
Florentia,Steers,fsteerskz@homestead.com,Female,86036.64,12905.5,0.22708336376276797
Georgena,Stoggell,gstoggelll0@bing.com,Genderqueer,275286.6666666667,41293.0,0.8341573535132005
Cord,Jarman,cjarmanl1@godaddy.com,Male,142643.08,21396.46,0.40866483025785927
Juditha,Feaks,jfeaksl2@creativecommons.org,Agender,93628.24,14044.24,0.25143560815482185
Aloin,Di Giacomettino,adigiacomettinol3@gravatar.com,Male,213739.36,32060.9,0.636726633557018
Emmye,Bim,ebiml4@hostgator.com,Female,228557.73,34283.66,0.684260824996488
Dotty,Budden,dbuddenl5@boston.com,Female,183871.57,27580.74,0.5409170912299008
Tannie,Ranson,transonl6@google.co.jp,Male,73549.46,11032.42,0.18702713594154882
Clara,Mansuer,cmansuerl7@imdb.com,Female,183263.77,27489.57,0.5389673976025375
Coriss,Powling,cpowlingl8@bluehost.com,Female,100124.4,15018.66,0.2722739131142355
Jake,Waterworth,jwaterworthl9@techcrunch.com,Polygender,200688.65,30103.3,0.5948627208890928
Aland,Sandeman,asandemanla@networksolutions.com,Male,183054.33,27458.15,0.5382955584559187
Ricard,Thridgould,rthridgouldlb@php.net,Male,178888.81,26833.32,0.5249334528312825
Beale,Rodway,brodwaylc@fema.gov,Male,185740.0,27861.0,0.5469106188116286
Teddy,Dyment,tdymentld@telegraph.co.uk,Female,42756.25,6413.44,0.08824904232019914
Christyna,Smitherman,csmithermanle@tamu.edu,Female,68348.09,10252.21,0.17034224297913014
Hilton,Alpine,halpinelf@netlog.com,Male,84175.56,12626.33,0.22111341342381916
Tobe,Linskill,tlinskilllg@shareasale.com,Male,77088.45,11563.27,0.19837946606708687
Catriona,Crawford,ccrawfordlh@bloglines.com,Genderfluid,38255.05,5738.26,0.07381014637500803
Carroll,Korlat,ckorlatli@ning.com,Male,70526.66666666667,10579.0,0.17733065535774506
Auberon,Sherlock,asherlocklj@networksolutions.com,Male,108337.98,16250.7,0.2986213375693815
Tait,Le Conte,tlecontelk@mtv.com,Male,133771.31,20065.7,0.3802060717313179
Ginevra,Elen,gelenll@disqus.com,Female,217442.78,32616.42,0.6486064202852994
Curt,Tonner,ctonnerlm@salon.com,Male,73652.15,11047.82,0.1873565437049478
Rudd,Wheildon,rwheildonln@wired.com,Polygender,121437.99,18215.7,0.3406433941922739
Hanny,Muirden,hmuirdenlo@globo.com,Female,118101.53,17715.23,0.32994073739735424
Conny,Merioth,cmeriothlp@techcrunch.com,Female,87953.33333333334,13193.0,0.23323170989243153
Zabrina,Kleinzweig,zkleinzweiglq@prweb.com,Female,83846.66666666667,12577.0,0.22005839329206164
Sauveur,Ibarra,sibarralr@forbes.com,Male,66122.78,9918.42,0.16320391996842337
Gerry,Abramowitch,gabramowitchls@youku.com,Male,151983.4,22797.51,0.4386265979142148
Izzy,Wisniewski,iwisniewskilt@europa.eu,Male,100770.87,15115.63,0.2743476519087098
Amerigo,Spavon,aspavonlu@census.gov,Male,132860.99,19929.15,0.3772859580378969
Kara-lynn,Bonas,kbonaslv@prweb.com,Female,78596.73,11789.51,0.20321770875264022
Martelle,Trewhitt,mtrewhittlw@huffingtonpost.com,Female,50888.2,7633.23,0.11433461503003141
Rozanne,Kilbane,rkilbanelx@msu.edu,Female,23997.16,3599.57,0.02807385602843794
Mel,Andreucci,mandreuccily@linkedin.com,Male,176908.7,26536.31,0.5185816794708381
Dee,Straine,dstrainelz@myspace.com,Female,95422.98,14313.45,0.2571927538290137
Christophorus,Coetzee,ccoetzeem0@ca.gov,Male,61134.54,9170.18,0.14720270289083515
Bebe,Di Franceschi,bdifranceschim1@dyndns.org,Female,26276.76,3941.5139999999997,0.035386329856896506
Hirsch,Reidshaw,hreidshawm2@wordpress.com,Male,66117.17,9917.58,0.1631859242769961
Christean,Bagshawe,cbagshawem3@paginegialle.it,Female,23449.18,3517.38,0.026316052287203198
Murdoch,Barbara,mbarbaram4@google.com.au,Male,211298.92,31694.84,0.6288982190852145
Dania,Olivera,doliveram5@nbcnews.com,Female,179156.89,26873.53,0.5257933966740327
Josefa,Mongenot,jmongenotm6@example.com,Female,73210.43,10981.56,0.18593959953074762
Rudd,Rowbrey,rrowbreym7@ftc.gov,Male,148936.53,22340.48,0.4288528844847906
Gardy,Chamberlin,gchamberlinm8@tuttocitta.it,Male,201313.33333333334,30197.0,0.5968665726727717
Jo,Slaten,jslatenm9@a8.net,Male,146542.02,21981.3,0.4211718037219452
Lennard,Andrini,landrinima@mit.edu,Male,61088.05,9163.21,0.14705357282052237
Cordelie,Roumier,croumiermb@hibu.com,Genderfluid,49697.06,7454.56,0.11051369027304328
Melody,Epton,meptonmc@opera.com,Female,194773.33333333334,29216.0,0.5758876382815982
Sabrina,Sedgemond,ssedgemondmd@apple.com,Female,117976.3,17696.45,0.32953902608943275
Dex,Wyard,dwyardme@over-blog.com,Male,55749.3,8362.4,0.12992799392436374
Adolf,Ivers,aiversmf@shareasale.com,Male,51289.53,7693.429499999999,0.11562199664153136
Mayor,Tonks,mtonksmg@telegraph.co.uk,Male,125218.67,18782.8,0.3527710146317267
Melanie,Warcop,mwarcopmh@netscape.com,Female,118807.23,17821.08,0.33220447348295834
Sybil,Lethby,slethbymi@virginia.edu,Female,215716.77,32357.52,0.6430697458895028
Charley,Craighall,ccraighallmj@statcounter.com,Male,117651.45,17647.72,0.3284969761143604
Constancy,Doley,cdoleymk@hostgator.com,Female,241526.63,36228.99,0.7258623085172357
Celestyna,Brasseur,cbrasseurml@liveinternet.ru,Female,63133.333333333336,9470.0,0.15361440842623497
Melisent,Verheijden,mverheijdenmm@surveymonkey.com,Female,71260.65,10689.1,0.17968511838438336
Ricoriki,Clibbery,rclibberymn@prweb.com,Male,161773.07,24265.96,0.47002978516822697
Van,Maffy,vmaffymo@last.fm,Male,216875.74,32531.36,0.6467874761022456
Jolie,Condliffe,jcondliffemp@sitemeter.com,Female,62438.44,9365.77,0.1513853378377237
Heindrick,Wermerling,hwermerlingmq@addtoany.com,Male,86635.32,12995.3,0.22900380236235632
Hanson,Bellwood,hbellwoodmr@army.mil,Male,170316.78,25547.52,0.4974361967197885
Britt,Kippen,bkippenms@1und1.de,Agender,122746.55,18411.98,0.3448409774318632
Urbain,Beake,ubeakemt@bluehost.com,Male,38340.27,5751.04,0.0740835140797199
Zachery,Lowes,zlowesmu@geocities.com,Male,107058.94,16058.84,0.29451844823548445
Lindie,Howship,lhowshipmv@wp.com,Female,192210.61,28831.59,0.5676669647842388
Alfreda,Gerrell,agerrellmw@guardian.co.uk,Female,144194.61,21629.19,0.41364180978017384
Ruddie,Denmead,rdenmeadmx@ask.com,Male,217986.67,32698.0,0.6503511041730693
Kit,Crudge,kcrudgemy@bizjournals.com,Female,101706.66666666667,15256.0,0.2773494893511378
Huey,Standeven,hstandevenmz@elpais.com,Genderqueer,194686.59,29202.99,0.5756093840462966
Miner,Grishakin,mgrishakinn0@mac.com,Male,239120.5,35868.08,0.7181439532562823
Jareb,Wankel,jwankeln1@icq.com,Male,139438.04,20915.71,0.3983837409794057
Barbey,Dummer,bdummern2@paypal.com,Female,229935.16,34490.274,0.6886793286048112
Elwin,Pignon,epignonn3@stumbleupon.com,Male,168689.09,25303.36,0.4922149120532489
Dredi,Gifkins,dgifkinsn4@samsung.com,Female,203317.85,30497.68,0.6032966374489205
Sammy,Baumann,sbaumannn5@japanpost.jp,Male,135396.0,20309.4,0.3854177330334579
Luca,Tesh,lteshn6@so-net.ne.jp,Male,97095.53,14564.33,0.262557939871209
Gottfried,Leathes,gleathesn7@rediff.com,Male,136793.65,20519.05,0.3899010981178345
Sallee,Fassbindler,sfassbindlern8@soup.io,Female,41833.04,6274.96,0.08528758023774116
Suzann,Scouler,sscoulern9@bizjournals.com,Female,168229.42,25234.41,0.4907403880820577
Joli,Tubble,jtubblena@spotify.com,Genderqueer,164993.33333333334,24749.0,0.4803597076746951
Ami,Ech,aechnb@biglobe.ne.jp,Female,94791.24,14218.69,0.2551662657537416
Walliw,Pentercost,wpentercostnc@ovh.net,Bigender,18385.43,2757.81,0.010072615127676493
Dal,Halm,dhalmnd@ovh.net,Agender,208931.84,31339.78,0.621305127950863
Corrie,Vasilyev,cvasilyevne@ox.ac.uk,Female,74341.48,11151.22,0.18956776829881136
Shurlock,Laurencot,slaurencotnf@google.com,Male,278500.0,41775.0,0.8444650460479055
Kynthia,Kinnock,kkinnockng@narod.ru,Female,87497.42,13124.61,0.231769236511994
Binky,Yea,byeanh@cocolog-nifty.com,Male,205053.89,30758.08,0.6088654859596931
Oralla,Freckelton,ofreckeltonni@weather.com,Female,283920.0,42588.0,0.8618512577298872
Demetris,Ludlem,dludlemnj@umn.edu,Male,73343.69,11001.55,0.18636706937737882
Briny,Galbraeth,bgalbraethnk@goodreads.com,Female,16459.06,2468.86,0.00389322830151062
Sibbie,Ransfield,sransfieldnl@samsung.com,Female,208794.24,31319.14,0.6208637363037337
Kip,Pimlott,kpimlottnm@washington.edu,Male,227165.32,34074.8,0.6797942687219293
Sascha,Havick,shavicknn@diigo.com,Male,99337.77,14900.6655,0.26975057073501096
Cherri,Weatherburn,cweatherburnno@google.com.hk,Agender,83532.94,12529.94,0.21905202461365772
Aylmer,Breakspear,abreakspearnp@sbwire.com,Male,93841.04,14076.16,0.2521182254695683
Leonora,Brasener,lbrasenernq@cdc.gov,Female,128502.81,19275.42,0.363305839951517
Mommy,Smithers,msmithersnr@hud.gov,Female,94231.58,14134.74,0.25337099504711097
Sydney,Antonoczyk,santonoczykns@oakley.com,Male,122315.71,18347.36,0.34345893399255234
Rica,Kittel,rkittelnt@linkedin.com,Female,177704.71,26655.71,0.5211351109027521
Toma,Di Maria,tdimarianu@cloudflare.com,Female,41897.84,6284.68,0.08549544490877296
Nils,Roe,nroenv@bloglines.com,Male,231159.58,34673.94,0.6926070085508724
Carly,Abadam,cabadamnw@altervista.org,Male,156135.2,23420.28,0.4519446926856635
Duane,Crum,dcrumnx@topsy.com,Male,109611.57,16441.74,0.30270674445795254
Zaccaria,Yielding,zyieldingny@oaic.gov.au,Male,136725.01,20508.75,0.38968091554037126
Isa,Montgomery,imontgomerynz@t-online.de,Male,164930.61,24739.59,0.4801585045103532
Stephannie,Messam,smessamo0@buzzfeed.com,Female,208752.4,31312.86,0.6207295224482403
Wenonah,Aston,wastono1@newsvine.com,Non-binary,238711.16,35806.674,0.7168308772618355
Franciska,Faircley,ffaircleyo2@msu.edu,Female,116283.44,17442.52,0.324108689870252
Blondelle,Woodyer,bwoodyero3@psu.edu,Female,96057.55,14408.63,0.25922831994470286
Alaric,Garnam,agarnamo4@sbwire.com,Male,128056.18,19208.43,0.36187314553758276
Charla,Shrimpton,cshrimptono5@spotify.com,Female,163920.09,24588.01,0.4769169704459849
Maressa,Jaslem,mjaslemo6@about.com,Female,189922.18,28488.33,0.5603261661865641
Shanda,Kausche,skauscheo7@java.com,Female,48466.81,7270.02,0.10656730892216543
Bliss,Vahl,bvahlo8@ameblo.jp,Genderqueer,54566.65,8185.0,0.12613430328862654
Lane,Corser,lcorsero9@mapquest.com,Male,108739.65,16310.95,0.2999098098288467
Bethena,Scripps,bscrippsoa@blogspot.com,Female,246206.6666666667,36931.0,0.7408748745995424
Robbin,Newey,rneweyob@ask.com,Female,222114.15,33317.12,0.6635911855371183
Dael,Hayland,dhaylandoc@desdev.cn,Female,188597.99,28289.7,0.5560784452184527
Madel,Buckner,mbucknerod@nymag.com,Female,237014.2,35552.13,0.7113873891113086
Audry,Hackinge,ahackingeoe@shinystat.com,Female,221351.88,33202.78,0.6611459848768186
Tuesday,Rapier,trapierof@123-reg.co.uk,Female,25147.49,3772.12,0.0317638709517099
Brittni,O'Mailey,bomaileyog@reverbnation.com,Female,133786.6666666667,20068.0,0.38025533266441686
Borden,Dreini,bdreinioh@ca.gov,Male,237221.52,35583.23,0.712052427747085
Sallyann,Haysman,shaysmanoi@ameblo.jp,Non-binary,46855.42,7028.31,0.10139831120219708
Dorey,Corthes,dcorthesoj@chronoengine.com,Female,156877.48,23531.62,0.4543257696611804
Deeanne,Bentley,dbentleyok@fastcompany.com,Female,201294.03,30194.1,0.5968046516691736
Glenn,Felix,gfelixol@nps.gov,Female,85780.0,12867.0,0.22626011701626172
Fidelia,Imbrey,fimbreyom@google.com.br,Female,216776.54,32516.48,0.6464692635194316
Jolyn,Martelet,jmarteleton@dailymail.co.uk,Female,171589.21,25738.38,0.501517882574125
Nappie,Bradburn,nbradburnoo@twitter.com,Male,32822.67,4923.4,0.05638422227593723
Sherie,Swigger,sswiggerop@nasa.gov,Female,175207.68,26281.15,0.5131251677004904
Jourdain,Greensitt,jgreensittoq@mysql.com,Male,120003.22,18000.48,0.33604095601239253
Lorinda,Niccols,lniccolsor@1und1.de,Female,82578.51,12386.78,0.21599041538568098
Auberon,Padgett,apadgettos@epa.gov,Male,197980.0,29697.0,0.5861739455620818
Madelena,Berns,mbernsot@github.com,Polygender,249517.56,37427.63,0.751495518944523
Eldin,Baurerich,ebaurerichou@about.me,Male,24262.86,3639.43,0.02892616533543103
Angel,Giacobillo,agiacobilloov@illinois.edu,Female,326986.6666666667,49048.0,1.0
Frederich,Lukesch,flukeschow@ameblo.jp,Male,112420.13,16863.02,0.31171600989735226
Roxana,McPhillimey,rmcphillimeyox@google.es,Female,82956.92,12443.54,0.21720427449316784
